event_id,original_event_id,version,asset,status,date,state,completed_work,work_to_do,delays,delay_comment,delay_duration,location,team_id,locked
157,139,2,DT5177,In Process,2023-05-24 00:00,Breakdown,"Removed fan hose, and started  installing new hose",Oil leak from machine,No Delay,None,0,Apron Bay 1,2,0
158,42,8,DT5174,In Process,2023-05-24 00:00,Breakdown,Unable to remove RH lower rear  pin seized. Removed Top LH dog  bone,Has failed 2 dog bones and  steering cyl. Will need the brakes  bleed and then moved to apron  Bay 13 for dog bone C/O,No Delay,None,0,Apron Bay 13,2,0
159,145,2,DT5189,Complete,2023-05-24 00:00,Breakdown,Replaced retarder lever Retarder lever loose,sent,No Delay,None,0,Hill Crib,2,0
160,160,1,DT5229,In Process,2023-05-24 00:00,Breakdown,FSS has gone off by the time  fitter attended. Emailed Gabby to  arrange Chubb to attend.,Chub to attend,Wait on Ext Services,Chubb not avail on nights,7,Hill Crib,2,0
161,161,1,WT3447,Complete,2023-05-25 00:00,Breakdown,Reset overstroke tightened fitting  on make up tank,sent,No Delay,Brake overstroke ,1,Hill Crib,2,0
162,162,1,WT3446,Complete,2023-05-25 00:00,Breakdown,"Reseated oring, ran up and  checked",sent,No Delay,None,0,Rabbits,2,0
163,163,1,WC20,Complete,2023-05-25 00:00,Breakdown,Closed water valve,sent,Rework,Drain valve left open after   service ,2,Hill Crib,2,0
164,106,3,DT5184,In Process,2023-05-23 00:00,Breakdown,Overheating 106 degrees  on crusher 3 ramp. ,Check  fan speed sensor 186- 0131,No Delay,None,0,Hill Crib,2,0
165,42,9,DT5174,In Process,2023-05-25 00:00,Breakdown,"Cut old bushed out from LH dog bone, fitted new brass bushes, fitted new dog bone and Purged Pins Upper and lower LH dog bone","Continue on with Removal of the R/H dog bone. Have confirmed Boilermaker on NS for BD team. Fit new Dog bone, purge and C/O R/H steering cylinder.",No Delay,None,0,Apron Bay 8,2,0
166,106,4,DT5184,In Process,2023-05-25 00:00,Breakdown,High Eng temp. Suspect the Fan speed harness is faulty and there is nil stock WAIO X Westrac Perth. Managed to get it running and down to the shop. During inspection it was also identified that the AC belt has shredded and looks to have damaged the drive seal,"Confirm it is the harness. Could remove the old one from the outage truck if it is getting replaced. Change out AC belt, repair the front seal and it also has a coolant leak",Higher Priority Work,Needed to stop work On DT5184 and head to DT5175 as it was stuck under a diggerNone,4,Crusher 3 Ramp,2,0
167,47,8,DT5185,In Process,2023-05-25 00:00,Breakdown,Changed out Fuel transfer pump And the batteries were flat. Put the Jumper pack on and the Starters are not engaging. ,Vengai will have a detailed handover,Wait on Tooling,Battery packs flat,2,SP30,2,0
168,160,2,DT5229,Complete,2023-05-25 00:00,Breakdown,AFFF has gone off. Chub has come to charge up system and repair,Sent,No Delay,None,0,Hill Crib,2,0
169,138,3,DT5259,Complete,2023-05-25 00:00,Breakdown,Off to get tyres done,Off to get tyres done,No Delay,None,0,Otraco,2,0
170,99,5,WT3076,Complete,2023-05-25 00:00,Breakdown,Parts ordered to repair leak on  WDS manifold hotshot from  J/Bar,Sent,No Delay,None,0,Workshop Bay 8,2,0
171,171,1,DT5258,Complete,2023-05-25 00:00,Breakdown,"Oil leak from Pos 2 Wheel end was identified after picking truck up from Cal. The fill plug has been left loose and gone MIA. Changed out fill plug, sent to the WS, filled, washed and sent on its way",sent,Rework,Has just come out of service,6,Hill Crib,2,0
172,172,1,DT5178,Complete,2023-05-25 00:00,Breakdown,"During fuel up it was identified the batteries were smelling of rotten eggs and liquid coming from the top of them. Changed out al 4 batteries, run up and tested",sent,Wait on Access,No Access to the AOZ 2hrs (Waiting on Escorts),2,AOZ / Calpad,2,0
173,173,1,DT5175,Complete,2023-05-25 00:00,Breakdown,Shut down low Eng oil.,sent,No Delay,None,0,AOZ / Calpad,2,0
174,174,1,DT5125,Complete,2023-05-25 00:00,Breakdown,Fuel leak in Engine bay. Leak was from return line O-ring. Changed out O-ring run up and tested,Sent,No Delay,None,0,Hill Crib,2,0
175,175,1,DT5229,Complete,2023-05-25 00:00,Breakdown,AFFF has gone off. Chub has come to charge up system and repair,sent,No Delay,None,0,Hill Crib,2,0
176,152,2,DT5704,In Process,2023-05-25 00:00,Planned On Track,"Mabel, Caleb, Isaac, Daniel DONE-SVC 100%, 2 hoses changed (hoist hose 293-8192, steering hose 353-5369), replaced visor, changed mag plugs ( except P4 & diff, replaced prelube motor","TO DO-Charge steering accum, top up hyd oil, replace water pump, backlog, Mag plugs P4 Dif, strut heights, run up check oils Q&A",Wait on Tooling,"Cant locate accum charge kits, not in store",1,Workshop Bay 1,2,0
177,134,3,DT5150,In Process,2023-05-25 00:00,Planned On Track,"Marco, Nick, Kloe DONE-Removed & replaced drive shaft & torqued, trans breather bracket, drive shaft covers fitted","TO DO-slack adjuster, hump hose, bleed brakes, out standing backlogs, check over, runup, Q&A",No VOC's,No over head crane op,1,Workshop Bay 9,2,0
178,139,3,DT5177,Complete,2023-05-24 00:00,Breakdown,Sent to planned,sent to planned team,No Delay,None,0,Apron Bay 1,2,0
179,151,2,DT5177,In Process,2023-05-25 00:00,Planned On Track,"John Q, Birthwell, Chrispine DONE-Step 6 SVC, C/O multiple hoses, chassis insp, hyd tank sight glass C/O, hoist hose C/O RHS","TO DO- Replace steeering cylinder (LHS), replace water pump (RHS), adjust bell crank pin, Elec insp, final checks oil Q&A",No Delay,None ,0,Workshop Bay 10,2,0
180,116,4,DT5187,In Process,2023-05-25 00:00,Planned On Track,"Job, Vusi DONE-Ordered missng eng RAD parts, set up front bay access platform, disconnected fuel lines, disconnected TC hoses, disconnected main drive & PTO shaft, removed Eng mounts, removed Eng & capped hoses, cleaned work areas, Coolant hose 3190393 (new hose on ST as per email)","TO DO-Swap parts from old to new Eng & Rad hoses, fit water pump on to new Eng, spiral wrap Eng harness, check over hoses and order as required.",No VOC's,No voc'd cran op,1,Workshop Bay 12,2,0
181,181,1,WT3447,Complete,2023-05-26 00:00,Planned On Track,Completed step svc QA and RTW,sent,No Delay,none,0,Apron Bay 1,2,0
182,152,3,DT5704,Complete,2023-05-26 00:00,Planned On Track,"Charged steering accumulator, c/o water pump, c/o transmission charge filter, c/o coolant bleed line hose, filled coolant, QA and RTW",sent,No Delay,None,0,Workshop Bay 1,2,0
183,134,4,DT5150,Complete,2023-05-26 00:00,Planned On Track,"C/O slack adjuster, hump hose, resealed leaking brake cooler tubes, QA and RTW",sent,No Delay,None,0,Workshop Bay 9,2,0
184,151,3,DT5177,Complete,2023-05-26 00:00,Planned On Track,"Replace LHS steering cylinder, replaced water pump, adjusted bell crank,",sent,No Delay,None ,0,Workshop Bay 10,2,0
185,116,5,DT5187,In Process,2023-05-26 00:00,Planned On Track,Completed component transfer,c/o hoses and install engine,No Delay,None,0,Workshop Bay 12,2,0
186,42,10,DT5174,In Process,2023-05-26 00:00,Breakdown,"Lanced seized pin, removed dog bone and fitted new one.",continue,No Delay,None,0,Apron Bay 8,2,0
187,106,5,DT5184,Complete,2023-05-26 00:00,Breakdown,Fitted new speed sensor. Resealed A/C assesory drive seal.,Confirm it is the harness. Change out drive seal and belt. Repair coolant leak,No Delay,None,0,Crusher 3 Ramp,2,0
188,47,9,DT5185,In Process,2023-05-26 00:00,Breakdown,"Engine will not start. Have got machine running, detailed handover in emails and Webex","Engine will not start. Have got machine running, detailed handover in emails and Webex",No Delay,None,0,SP30,2,0
189,189,1,DT5197,Complete,2023-05-26 00:00,Breakdown,Intermittant low steering fault. Mining advised that the level was fine. Inspected and found that the level was low. Replaced hose topped up oil. Run up and checked.,"Fit new hose, top up with oil from slugsy, run up and check for leaks.",No Delay,None,0,AOZ / Calpad,2,0
190,190,1,DT5704,Complete,2023-05-26 00:00,Breakdown,No fault found with tail lights. Found multible steering codes. Reset isolator and codes have cleared.,sent,No Delay,None,0,AOZ / Calpad,2,0
191,191,1,WT3076,Complete,2023-05-26 00:00,Breakdown,Cleaned out water press switch on spray bar. Sprays still not working found 2 hoses on rear manifold swapped over.,sent,Rework,"Sprays not working, sensor fault.",9,Apron Bay 1,2,0
192,192,1,TA8508,Complete,2023-05-26 00:00,Breakdown,Air started float,sent,No Delay,None,0,W13,2,0
193,193,1,DT5186,Complete,2023-05-26 00:00,Breakdown,Cleaned out fuel water seperator plug.,"Cat 2 high fuel water seperator fault, just came out of service. Called up at EOS to put down. Have requested to keep running.",Wait on Operator,wait on op,2,Hill Crib,2,0
194,194,1,DT5175,In Process,2023-05-26 00:00,Breakdown,"Air con blowing warm air, can smell fumes in cab",asked for machine to come to shop,No Delay,None,0,Hill Crib,2,0
195,195,1,DT5230,In Process,2023-05-26 00:00,Breakdown,"Low Cab Pressure, Cab Press fan ordered.",Fit fan and test,No Delay,none,0,Hill Crib,2,0
196,116,6,DT5187,In Process,2023-05-26 00:00,Planned On Track,"Job, Vusi DONE-Swapped over remaining parts from old engine to new engine, spiral wrap engine, install intake manifold L/H, install pre lube hose, torque front engine mounting bolts on cross member, install fan pump hoses, install fuel lines, coolant lines, weld broken engine platform bracket, heater hoses, Eng in machine, cleaned bay","TO DO- Torque front engine mount bolts & rear engine mount bolts, install Rad, plumb up TC hoses & coolant hoses",No Delay,None,0,Workshop Bay 12,2,0
197,197,1,DT4150,In Process,2023-05-26 00:00,Planned On Track,"Otto DONE-Tyre Rim removal, GA organised","TO DO-Take to tray yard and remove tray, prep for off site",No Delay,None,0,Apron Bay 1,2,0
198,198,1,WT3080,In Process,2023-05-26 00:00,Planned On Track,"John Q, Chrisp, Birthwell, Nick DONE-*W SVC, Elec insp, chasssis insp, Tyre insp, rear cab handrail repair, tray pads C/O, remove water pump hoses to be fabricated. NB WO 417686606 same as WO 417686656, tray pads changed out prevously, Nothing wrong with Fan hub Excessive movement on A frame bearing,","TO DO-fit new hoses (rear water pump), replace A/c belt (on order as per email trail) fix broken handrail @ tank, check exhaust leak, secure LHS air cleaner cover",No Delay,None,0,Workshop Bay 10,2,0
199,199,1,DT5309,In Process,2023-05-26 00:00,Planned On Track,"Mabel, Levi, Khloe, Marco DONE-SVC 100%, hose insp, chassis insp Windscreen partially installed, elec insp","TO DO-Finish windscreen, replace seat, crack behind LH steering accumulators, verify strut heights",No Delay,None,0,Workshop Bay 1,2,0
200,200,1,DT5178,Complete,2023-05-26 00:00,Breakdown,Machine shut down Ground level E stop.,sent,Operator Error,E stop was activated. No fault found,2,AOZ / Calpad,2,0
201,201,1,WT3446,Complete,2023-05-26 00:00,Breakdown,Was put down due to a broken bracket on a off side work light. It did not need to be stood down for this. Due to the work load we sent it back to work,sent,M1 Error,M1 should have kept it running,3,Hill Crib,2,0
202,47,10,DT5185,In Process,2023-05-26 00:00,Breakdown,Got westrac over from ER around 1pm. They have started to go through it and checked the Injector trim codes and all good. They found there was a Steel pipe to the HP fuel pump loose with the incorrect O'ring fitted. More of a detailed handover on the Webex,Fit steel tube with correct O'ring. The continue on from there. Will need a jump pack with lots of Ugga duggas to start as the batteries are low.,Labour not available,No Labour until 1pm,6,SP30,2,0
203,195,2,DT5230,Complete,2023-05-26 00:00,Breakdown,"Picked up parts from WH, Went to machine and found the cab pressure was sitting at 25-30. Fan motor cover hadnt been removed to check. Checked blower and no fault found. Sent machine back to work",sent,No Delay,none,0,Hill Crib,2,0
204,194,2,DT5175,Complete,2023-05-26 00:00,Breakdown,"AC not working, removed 2.4kgs of gas from system. Pressure tetsed and found no leaks. Put on Vacume and it would not hold. Found the Front seal of the compressor faulty. Changed out compressor, tested and all ok",sent,Early Component Failure,Compressor was changed out on WO 435718981 17/5,2,Hill Crib,2,0
205,205,1,DT5702,Complete,2023-05-26 00:00,Planned On Track,Carry Out Odd step and Tyre Inspection,sent,Wait on Service Truck,Machine needed oil top ups before sending it. Slug truck was at LV's and FEM had none available. Needed to move it to the WS for top ups,2,Hill Crib,2,0
206,42,11,DT5174,In Process,2023-05-26 00:00,Breakdown,"Fitted Hose for brake charge, ran up and found another leak from the Hoist pump that we repaired. Carried out BD QA and found there was still injector faults. Carried out cut out test and cleared.",Sent to otraco to get Pos 5 fitted and New P1/P2. They have advised they should be done By 9pm. Chase up if it hasn’t been done.,Wait on Ext Services,Sent to Otraco @ 1pm. They were busy with T21. Otraco then started the Job at 3pm,6,Apron Bay 8,2,0
207,207,1,DT5234,Complete,2023-05-26 00:00,Breakdown,Cat 3 low steering oil. This also went down on the 19/5 for the same issue. No visible leaks on machine. Will top up the oil and re check the system when it comes in for a service 30/5,sent,Wait on Service Truck,Steering oil top up. Waiting on FEM for there service truck,4,East Ring Road,2,0
208,208,1,DT5186,Complete,2023-05-26 00:00,Breakdown,Fuel water separator fault. Found there was am issue with the harness. Repaired harness and checked.,sent,No Delay,None,0,Running in Pit,2,0
209,209,1,DT5196,Complete,2023-05-26 00:00,Breakdown,Eng oil leak. Leak is coming from engine oil filter housing. Noti has been raised and fine to keep running. Sent back to the shop to top the oil up and sent it on its way,sent,Wait on Service Truck,Engine oil needed to be topped up. Service truck not available,2,Hill Crib,2,0
210,210,1,DT5230,Complete,2023-05-26 00:00,Breakdown,Bottom Headlights not working. New lights have been mounted to far back and the harness was not contacting. Adjusted and lights worked,sent,Rework,New lights have been mounted to far back and the harness was not contacting,2,Hill Crib,2,0
211,211,1,DT5183,Complete,2023-05-26 00:00,Breakdown,ODD step service/ It also had a leaking suction hose to the hoist valve. This would not have lasted to next service so we changed it out,sent,M1 Error,t went past the 3hr Odd step due to extra work. Asked M1 to change to Unscheduled Manit and it never got done,2,Apron Bay 1,2,0
212,198,2,WT3080,Complete,2023-05-27 00:00,Planned On Track,"Installed the WDS motor hoses, exhaust clamp and send machine to Otraco",sent,No Delay,None,0,Workshop Bay 10,2,0
213,199,2,DT5309,Complete,2023-05-26 00:00,Planned On Track,"Completed c/o brake cooler hose, removed steering accumulators, frame repairs, installed accumulators, adjusted struts charge, hydraulic psi checks, Wrong passenger seat supplied",sent,No Delay,None,0,Workshop Bay 1,2,0
214,116,7,DT5187,In Process,2023-05-27 00:00,Planned On Track,"Installed radiator, connected exhaust tubes, induction tubes, t/c hoses, disconnected the brake chassis valve (ready to lift and c/o","Finish plumping the radiator and intake lines, connect the uni joints, install and connect the brake chassis valve.",No Delay,None,0,Workshop Bay 12,2,0
215,197,2,DT4150,In Process,2023-05-27 00:00,Planned On Track,"Removed hoist cylinder pins, cracked the tray pins",Install chains on the hoist cylinder pins,No Delay,None,0,Apron Bay 1,2,0
216,216,1,DT5197,In Process,2023-05-27 00:00,Planned On Track,"Completed svc and mech and hose inspection, chassis inspection, changed the fan and steering hose, c/o battery terminals, Comms and Auto inspections completed","Electrical inspection, c/o operator seat (ready to pick up-, transmission calibration, frame repairs (disconnect the radar before weld)",No Delay,None,0,Workshop Bay 1,2,0
217,217,1,DT5259,Complete,2023-05-27 00:00,Breakdown,"Replace oring, on newly fitted hose",sent,Rework,Oil leak on new hose near brake filter.,2,AOZ / Calpad,2,0
219,47,11,DT5185,In Process,2023-05-27 00:00,Breakdown,see email,see email,Rework,Injector installs,8,SP30,2,0
220,42,12,DT5174,Complete,2023-05-26 00:00,Breakdown,otraco did tyres,sent,No Delay,none,0,Apron Bay 8,2,0
221,221,1,DT5230,Complete,2023-05-27 00:00,Breakdown,"Replaced relay, lights not working",sent,No Delay,None,0,AOZ / Calpad,2,0
222,222,1,DT5151,Complete,2023-05-26 00:00,Breakdown,"Resecured blind, blind was coming down",sent,Rework, blind was coming down,2,Hill Crib,2,0
223,223,1,DT5175,Complete,2023-05-27 00:00,Breakdown,"Loose filters, Replaced filters",sent,Rework,Engine de-rating fuel/water sep fault Filters Loosew,2,Hill Crib,2,0
224,224,1,DT5174,In Process,2023-05-27 00:00,Breakdown,Brake valve leaking from segments parts ordered,fit parts,Rework,Oil leak around Pos 1,2,Hill Crib,2,0
225,225,1,DT5209,Complete,2023-05-27 00:00,Breakdown,Turbo timer switch was engaged,sent,Operator Error,Turbo timer switch was engaged,2,Hill Crib,2,0
226,226,1,DT5195,In Process,2023-05-27 00:00,Breakdown,Operator complaining trans is going from 3rd to 1st gear even went 5th to 1st gear,diagnose,No Delay,None,0,Hill Crib,2,0
227,227,1,DT5259,Complete,2023-05-27 00:00,Breakdown,Oil leak tube above the Engine oil filters and the brake filter has a pinched O-ring.,sent,No Delay,None,0,AOZ / Calpad,2,0
228,228,1,DT5309,In Process,2023-05-27 00:00,Breakdown,"Waiting for Cal after service- Auto techs were ready for Loaded barrels at 9:15 and it was still not loaded at 12:45. Need to chase up load and haul to get it loaded at 12:30. The opp then went to take it to get loaded and the AC is not working, we found the blower fans are not working. Techs will finish Cals then stand down for No AC",AC blower fan fault. Will need to be fixed. Once fixed good to send,Wait on Operator,Waiting for Operator to load for loaded barrels,4,AOZ / Calpad,2,0
229,47,12,DT5185,In Process,2023-05-27 00:00,Breakdown,Continued on with Engine repairs and AC repairs. See webex for detailed handover,Once We are happy with our side we will hand it to planned for a service that is due tonight.,No Delay,none,0,Workshop Bay 10,2,0
230,224,2,DT5174,Complete,2023-05-27 00:00,Breakdown,Rectified oil leaks from the brake segment valve. Run up and checked.,sent,No Delay,None,0,Hill Crib,2,0
231,231,1,DT5193,Complete,2023-05-27 00:00,Breakdown,"Machine went down for an oil leak from the Hoist control valve. Machine was then Sent to the WS and we did the Odd step, hoist pump C/O and rectified the Leak at the Hoist control valve",sent,No Delay,None,0,Apron Bay 1,2,0
232,226,2,DT5195,Complete,2023-05-27 00:00,Breakdown,"Driver window wont go up. Not sure why it was down, Put window up, found the motor faulty. Disconnected the switch and put a noti in to change it next service",sent,No Delay,None,0,Hill Crib,2,0
233,233,1,DT5260,Complete,2023-05-27 00:00,Planned On Track,Odd step service,sent,No Delay,none,0,Apron Bay 1,2,0
